country_lc,country_en,country_code,postal_code,region1_lc,region1_en,region2_lc,region2_en,region3_lc,region3_en,timezone,utc,latitude,longitude
Bolivia,Bolivia,BO,,Chuquisaca,Chuquisaca,Tomina,Tomina,Alcalá,Alcalá,America/La_Paz,UTC -4.0,-19.4321786543947,-64.3738415508559
Bolivia,Bolivia,BO,,Chuquisaca,Chuquisaca,Tomina,Tomina,ElVillar,ElVillar,America/La_Paz,UTC -4.0,-19.6912074375722,-64.2752711489617
Bolivia,Bolivia,BO,,Chuquisaca,Chuquisaca,Tomina,Tomina,Padilla,Padilla,America/La_Paz,UTC -4.0,-19.3748165368343,-64.1607958798214
Bolivia,Bolivia,BO,,Chuquisaca,Chuquisaca,Tomina,Tomina,Sopachui,Sopachui,America/La_Paz,UTC -4.0,-19.4622831947,-64.5352334526447
Bolivia,Bolivia,BO,,Chuquisaca,Chuquisaca,Tomina,Tomina,Tomina,Tomina,America/La_Paz,UTC -4.0,-19.1608409045712,-64.4949914888308
Bolivia,Bolivia,BO,,Chuquisaca,Chuquisaca,Yamparáez,Yamparáez,Tarabuco,Tarabuco,America/La_Paz,UTC -4.0,-19.1215358675128,-64.909813981596
Bolivia,Bolivia,BO,,Chuquisaca,Chuquisaca,Yamparáez,Yamparáez,Yamparáez,Yamparáez,America/La_Paz,UTC -4.0,-19.2436020112383,-65.0699533492601
Bolivia,Bolivia,BO,,Chuquisaca,Chuquisaca,Zudáñez,Zudáñez,Mojocoya,Mojocoya,America/La_Paz,UTC -4.0,-18.7802679551437,-64.6441580428735
Bolivia,Bolivia,BO,,Chuquisaca,Chuquisaca,Zudáñez,Zudáñez,Presto,Presto,America/La_Paz,UTC -4.0,-18.7555661079726,-64.8930512795968
Bolivia,Bolivia,BO,,Chuquisaca,Chuquisaca,Zudáñez,Zudáñez,VillaRicardoMugia-Icla,VillaRicardoMugia-Icla,America/La_Paz,UTC -4.0,-19.4653723569563,-64.7463458737454
Bolivia,Bolivia,BO,,Chuquisaca,Chuquisaca,Zudáñez,Zudáñez,Zudañez,Zudañez,America/La_Paz,UTC -4.0,-19.1279788017752,-64.688051724759
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Arani,Arani,Arani,Arani,America/La_Paz,UTC -4.0,-17.5927269315672,-65.7265787977073
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Arani,Arani,Vacas,Vacas,America/La_Paz,UTC -4.0,-17.5891566678348,-65.5826650384535
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Arque,Arque,Arque,Arque,America/La_Paz,UTC -4.0,-17.8256733134368,-66.4168675893655
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Arque,Arque,Tacopaya,Tacopaya,America/La_Paz,UTC -4.0,-17.8264762968724,-66.6257814195951
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Ayopaya,Ayopaya,Ayopaya,Ayopaya,America/La_Paz,UTC -4.0,-17.1439599038173,-66.8052284589965
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Ayopaya,Ayopaya,Cocapata,Cocapata,America/La_Paz,UTC -4.0,-16.4890994647242,-66.5522486023382
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Ayopaya,Ayopaya,Morochata,Morochata,America/La_Paz,UTC -4.0,-17.202889453247,-66.5706044073221
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Bolivar,Bolivar,Bolivar,Bolivar,America/La_Paz,UTC -4.0,-18.0155388076007,-66.6445117791063
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Campero,Campero,Aiquile,Aiquile,America/La_Paz,UTC -4.0,-18.3233319681491,-65.1037564514775
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Campero,Campero,Omereque,Omereque,America/La_Paz,UTC -4.0,-18.0704749837708,-64.893298295517
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Campero,Campero,Pasorapa,Pasorapa,America/La_Paz,UTC -4.0,-18.3923201033841,-64.6008808643679
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Capinota,Capinota,Capinota,Capinota,America/La_Paz,UTC -4.0,-17.7775910600724,-66.2268276626606
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Capinota,Capinota,Santivañez,Santivañez,America/La_Paz,UTC -4.0,-17.5734832754867,-66.218095493122
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Capinota,Capinota,Sicaya,Sicaya,America/La_Paz,UTC -4.0,-17.7911716872665,-66.341635202724
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Carrasco,Carrasco,Chimoré,Chimoré,America/La_Paz,UTC -4.0,-16.5586940378022,-64.911425346087
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Carrasco,Carrasco,EntreRíos,EntreRíos,America/La_Paz,UTC -4.0,-17.3121832061895,-64.5464702503583
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Carrasco,Carrasco,Pocona,Pocona,America/La_Paz,UTC -4.0,-17.6817791293969,-65.3717887766074
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Carrasco,Carrasco,Pojo,Pojo,America/La_Paz,UTC -4.0,-17.6004498285396,-64.8635244163218
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Carrasco,Carrasco,PuertoVillarroel,PuertoVillarroel,America/La_Paz,UTC -4.0,-17.032569724239,-64.8845482725135
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Carrasco,Carrasco,Totora,Totora,America/La_Paz,UTC -4.0,-17.5862825100195,-65.1443588024556
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Cercado,Cercado,Cochabamba,Cochabamba,America/La_Paz,UTC -4.0,-17.4250904882172,-66.1686798564715
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Chapare,Chapare,Colomi,Colomi,America/La_Paz,UTC -4.0,-17.2332629918065,-65.9205552298119
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Chapare,Chapare,Sacaba,Sacaba,America/La_Paz,UTC -4.0,-17.3315916715082,-66.0304234693203
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Chapare,Chapare,VillaTunari,VillaTunari,America/La_Paz,UTC -4.0,-16.6346154021193,-65.5718933252506
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,EstebanArze,EstebanArze,Anzaldo,Anzaldo,America/La_Paz,UTC -4.0,-17.8436898524269,-65.916707006082
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,EstebanArze,EstebanArze,Arbieto,Arbieto,America/La_Paz,UTC -4.0,-17.5582614413594,-66.0650172289322
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,EstebanArze,EstebanArze,Sacabamba,Sacabamba,America/La_Paz,UTC -4.0,-17.7764507929641,-65.7862832405912
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,EstebanArze,EstebanArze,Tarata,Tarata,America/La_Paz,UTC -4.0,-17.6918584015685,-66.0653984495701
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,GermánJordán,GermánJordán,Cliza,Cliza,America/La_Paz,UTC -4.0,-17.5819824484509,-65.9364805272875
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,GermánJordán,GermánJordán,Toco,Toco,America/La_Paz,UTC -4.0,-17.6474238755101,-65.9205189850334
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,GermánJordán,GermánJordán,Tolata,Tolata,America/La_Paz,UTC -4.0,-17.5266547108347,-66.0026223600881
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Mizque,Mizque,Alalay,Alalay,America/La_Paz,UTC -4.0,-17.7732745920685,-65.6301007659779
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Mizque,Mizque,Mizque,Mizque,America/La_Paz,UTC -4.0,-18.0559559225375,-65.4197397830011
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Mizque,Mizque,VilaVila,VilaVila,America/La_Paz,UTC -4.0,-17.978234325534,-65.6714100960042
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Punata,Punata,Punata,Punata,America/La_Paz,UTC -4.0,-17.5493072829551,-65.8313636536795
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Punata,Punata,SanBenito,SanBenito,America/La_Paz,UTC -4.0,-17.4982676519163,-65.878950855006
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Punata,Punata,Tacachi,Tacachi,America/La_Paz,UTC -4.0,-17.6378910717503,-65.7884867895936
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Punata,Punata,VillaGualbertoVillarroel,VillaGualbertoVillarroel,America/La_Paz,UTC -4.0,-17.6898615113545,-65.7711211166851
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Punata,Punata,VillaRivero,VillaRivero,America/La_Paz,UTC -4.0,-17.6482468688136,-65.852774072675
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Quillacollo,Quillacollo,Colcapirhua,Colcapirhua,America/La_Paz,UTC -4.0,-17.3904513955489,-66.232545770368
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Quillacollo,Quillacollo,Quillacollo,Quillacollo,America/La_Paz,UTC -4.0,-17.2113093622092,-66.3291735456797
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Quillacollo,Quillacollo,Sipesipe,Sipesipe,America/La_Paz,UTC -4.0,-17.502832319174,-66.3916878221047
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Quillacollo,Quillacollo,Tiquipaya,Tiquipaya,America/La_Paz,UTC -4.0,-17.1885843129095,-66.2020439491938
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Quillacollo,Quillacollo,Vinto,Vinto,America/La_Paz,UTC -4.0,-17.3421684100761,-66.374260156984
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Tapacarí,Tapacarí,Tapacarí,Tapacarí,America/La_Paz,UTC -4.0,-17.5708098616759,-66.6514962805713
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Tiraque,Tiraque,Shinahota,Shinahota,America/La_Paz,UTC -4.0,-17.0594335968648,-65.3185606000881
Bolivia,Bolivia,BO,,Cochabamba,Cochabamba,Tiraque,Tiraque,Tiraque,Tiraque,America/La_Paz,UTC -4.0,-17.3366633763562,-65.5173272846215
Bolivia,Bolivia,BO,,LaPaz,LaPaz,AbelIturralde,AbelIturralde,Ixiamas,Ixiamas,America/La_Paz,UTC -4.0,-13.0901122687913,-68.0187182060497
Bolivia,Bolivia,BO,,LaPaz,LaPaz,AbelIturralde,AbelIturralde,SanBuenaventura,SanBuenaventura,America/La_Paz,UTC -4.0,-14.2590444464181,-67.7449657378067
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Aroma,Aroma,AyoAyo,AyoAyo,America/La_Paz,UTC -4.0,-17.0767434200868,-68.0196059990017
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Aroma,Aroma,Calamarca,Calamarca,America/La_Paz,UTC -4.0,-16.8904732955972,-68.1124652836601
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Aroma,Aroma,Collana,Collana,America/La_Paz,UTC -4.0,-16.9035873108477,-68.3009966209869
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Aroma,Aroma,Colquencha,Colquencha,America/La_Paz,UTC -4.0,-16.9920407512845,-68.2569269231897
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Aroma,Aroma,Patacamaya,Patacamaya,America/La_Paz,UTC -4.0,-17.2164855936541,-67.9132833754418
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Aroma,Aroma,Sicasica,Sicasica,America/La_Paz,UTC -4.0,-17.3744516730711,-67.6190949431514
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Aroma,Aroma,Umala,Umala,America/La_Paz,UTC -4.0,-17.4041096574365,-67.9970494342715
Bolivia,Bolivia,BO,,LaPaz,LaPaz,BautistaSaavedra,BautistaSaavedra,Charazani,Charazani,America/La_Paz,UTC -4.0,-15.0964919073683,-68.7737605513489
Bolivia,Bolivia,BO,,LaPaz,LaPaz,BautistaSaavedra,BautistaSaavedra,Curva,Curva,America/La_Paz,UTC -4.0,-14.9850793319227,-68.9655513673035
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Camacho,Camacho,Escoma,Escoma,America/La_Paz,UTC -4.0,-15.6380796180312,-69.1492710988813
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Camacho,Camacho,Humanata,Humanata,America/La_Paz,UTC -4.0,-15.4144994516757,-69.1708493311816
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Camacho,Camacho,LagoTiticaca,LagoTiticaca,America/La_Paz,UTC -4.0,-15.7808595583984,-69.2255084446722
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Camacho,Camacho,Mocomoco,Mocomoco,America/La_Paz,UTC -4.0,-15.4499780081321,-69.0357836932321
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Camacho,Camacho,PuertoAcosta,PuertoAcosta,America/La_Paz,UTC -4.0,-15.7447113402062,-69.2896412371134
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Camacho,Camacho,PuertoAcosta,PuertoAcosta,America/La_Paz,UTC -4.0,-15.7137,-69.2119
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Camacho,Camacho,PuertoAcosta,PuertoAcosta,America/La_Paz,UTC -4.0,-15.6822023105836,-69.3315276439169
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Camacho,Camacho,PuertoAcosta,PuertoAcosta,America/La_Paz,UTC -4.0,-15.7123,-69.21155
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Camacho,Camacho,PuertoAcosta,PuertoAcosta,America/La_Paz,UTC -4.0,-15.7104166666667,-69.2113666666667
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Camacho,Camacho,PuertoAcosta,PuertoAcosta,America/La_Paz,UTC -4.0,-15.5548910910786,-69.215567386234
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Camacho,Camacho,PuertoMayordeCarabuco,PuertoMayordeCarabuco,America/La_Paz,UTC -4.0,-15.7121363268165,-69.0010437958469
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Caranavi,Caranavi,AltoBeni,AltoBeni,America/La_Paz,UTC -4.0,-15.6055820238121,-67.3895398054544
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Caranavi,Caranavi,Caranavi,Caranavi,America/La_Paz,UTC -4.0,-15.8449930095733,-67.487879596921
Bolivia,Bolivia,BO,,LaPaz,LaPaz,FranzTamayo,FranzTamayo,Apolo,Apolo,America/La_Paz,UTC -4.0,-14.6585687375935,-68.232653988099
Bolivia,Bolivia,BO,,LaPaz,LaPaz,FranzTamayo,FranzTamayo,Pelechuco,Pelechuco,America/La_Paz,UTC -4.0,-14.8006915302194,-69.0907528997112
Bolivia,Bolivia,BO,,LaPaz,LaPaz,GeneralJoséManuelPando,GeneralJoséManuelPando,Catacora,Catacora,America/La_Paz,UTC -4.0,-17.2526328154074,-69.4805142283466
Bolivia,Bolivia,BO,,LaPaz,LaPaz,GeneralJoséManuelPando,GeneralJoséManuelPando,SantiagodeMachaca,SantiagodeMachaca,America/La_Paz,UTC -4.0,-17.1893895083657,-69.2704930485083
Bolivia,Bolivia,BO,,LaPaz,LaPaz,GualbertoVillarroel,GualbertoVillarroel,Chacarilla,Chacarilla,America/La_Paz,UTC -4.0,-17.5485786777187,-68.1699443549579
Bolivia,Bolivia,BO,,LaPaz,LaPaz,GualbertoVillarroel,GualbertoVillarroel,PapelPampa,PapelPampa,America/La_Paz,UTC -4.0,-17.6972327861667,-67.7096076404844
Bolivia,Bolivia,BO,,LaPaz,LaPaz,GualbertoVillarroel,GualbertoVillarroel,SanPedrodeCurahuara,SanPedrodeCurahuara,America/La_Paz,UTC -4.0,-17.6334544290339,-67.9666485478413
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Ingavi,Ingavi,Desaguadero,Desaguadero,America/La_Paz,UTC -4.0,-16.6139444652019,-68.9783581207322
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Ingavi,Ingavi,JesúsdeMachaka,JesúsdeMachaka,America/La_Paz,UTC -4.0,-16.760628504356,-68.7399415736406
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Ingavi,Ingavi,La(Marka)SanAndrésdeMachaca,La(Marka)SanAndrésdeMachaca,America/La_Paz,UTC -4.0,-16.8997093369987,-69.0434673859028
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Ingavi,Ingavi,LagoTiticaca,LagoTiticaca,America/La_Paz,UTC -4.0,-16.4754325194097,-68.8884518056883
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Ingavi,Ingavi,PuertoMayordeGuaqui,PuertoMayordeGuaqui,America/La_Paz,UTC -4.0,-16.6066676524107,-68.8210194781837
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Ingavi,Ingavi,Taraco,Taraco,America/La_Paz,UTC -4.0,-16.4624931689305,-68.8537273901673
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Ingavi,Ingavi,Taraco,Taraco,America/La_Paz,UTC -4.0,-16.3717443537415,-68.7704556222489
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Ingavi,Ingavi,Tiahuanacu,Tiahuanacu,America/La_Paz,UTC -4.0,-16.5587631170855,-68.6957396221789
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Ingavi,Ingavi,Viacha,Viacha,America/La_Paz,UTC -4.0,-16.7339213976698,-68.3106725879065
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Inquisivi,Inquisivi,Cajuata,Cajuata,America/La_Paz,UTC -4.0,-16.6374842999368,-67.2475110074483
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Inquisivi,Inquisivi,Colquiri,Colquiri,America/La_Paz,UTC -4.0,-17.4212435441209,-66.9942275380611
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Inquisivi,Inquisivi,Ichoca,Ichoca,America/La_Paz,UTC -4.0,-17.184852845463,-67.1934498201435
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Inquisivi,Inquisivi,Inquisivi,Inquisivi,America/La_Paz,UTC -4.0,-16.6833441110291,-66.9780218276258
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Inquisivi,Inquisivi,Quime,Quime,America/La_Paz,UTC -4.0,-16.8489188101623,-67.3409489572167
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Inquisivi,Inquisivi,VillaLibertadLicoma,VillaLibertadLicoma,America/La_Paz,UTC -4.0,-16.8119164573463,-67.2031396521784
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Larecaja,Larecaja,Combaya,Combaya,America/La_Paz,UTC -4.0,-15.8159916566429,-68.75312715509
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Larecaja,Larecaja,Guanay,Guanay,America/La_Paz,UTC -4.0,-15.7361317806882,-68.0422457202489
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Larecaja,Larecaja,Mapiri,Mapiri,America/La_Paz,UTC -4.0,-15.3799751357529,-68.2576838714029
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Larecaja,Larecaja,Quiabaya,Quiabaya,America/La_Paz,UTC -4.0,-15.6024602930353,-68.71423246346
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Larecaja,Larecaja,Sorata,Sorata,America/La_Paz,UTC -4.0,-15.7192967261881,-68.494074136638
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Larecaja,Larecaja,Tacacoma,Tacacoma,America/La_Paz,UTC -4.0,-15.3924015631069,-68.5229618516113
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Larecaja,Larecaja,Teoponte,Teoponte,America/La_Paz,UTC -4.0,-15.4074226318285,-67.6872257386975
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Larecaja,Larecaja,Tipuani,Tipuani,America/La_Paz,UTC -4.0,-15.5844607674206,-68.0560369098409
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Loayza,Loayza,Cairoma,Cairoma,America/La_Paz,UTC -4.0,-16.8457934425435,-67.5768995830401
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Loayza,Loayza,Luribay,Luribay,America/La_Paz,UTC -4.0,-17.0937381789416,-67.6348240195257
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Loayza,Loayza,Malla,Malla,America/La_Paz,UTC -4.0,-17.0114577727073,-67.4268037763064
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Loayza,Loayza,Sapahaqui,Sapahaqui,America/La_Paz,UTC -4.0,-16.9535031305583,-67.835963168516
Bolivia,Bolivia,BO,,LaPaz,LaPaz,Loayza,Loayza,Yaco,Yaco,America/La_Paz,UTC -4.0,-17.2401979241885,-67.3987344239149
Bolivia,Bolivia,BO,,LaPaz,LaPaz,LosAndes,LosAndes,Batallas,Batallas,America/La_Paz,UTC -4.0,-16.1643200154542,-68.4335398101495
Bolivia,Bolivia,BO,,LaPaz,LaPaz,LosAndes,LosAndes,LagoTiticaca,LagoTiticaca,America/La_Paz,UTC -4.0,-16.3103372168371,-68.6796189635825
